invoice_no,vendor_name,job_no,job_description,project_manager_name,invoice_date,transaction_date,invoice_amount,amount_paid,total_due,retainage_amount,open_for_aging,days_outstanding,aging_bucket,original_retainage_amount
220883772-00,"United Rentals, Inc.",3686.0,LPCH 750 Welch EV Chargers,Kathy Roth,2023-08-20,2023-08-20,925.18,2775.54,-1850.3600000000001,0.0,0.0,872,90+,0.0
2209455,CoPower One,,,,2022-11-08,2022-11-08,2420.0,9680.0,-7260.0,0.0,0.0,1157,90+,0.0
22109,"Wm B Saleh Painting, Inc.",3505.0,MMH ED & Radiology Remodel,Rodney Terra,2025-09-30,2025-09-30,2089.05,1880.14,208.91000000000008,208.91,208.91000000000008,100,90+,208.91
22142,"Wm B Saleh Painting, Inc.",3505.0,MMH ED & Radiology Remodel,Rodney Terra,2025-10-31,2025-10-31,2089.05,1880.14,208.91000000000008,208.91,208.91000000000008,69,61-90,208.91
221441,"Central Valley Casework, Inc.",1517.0,DH Radiology Remodel - CT1&2,Rodney Terra,2022-02-18,2022-02-18,6275.48,6275.4800000000005,-9.094947017729282e-13,0.0,0.0,1420,90+,627.55
221442,"Central Valley Casework, Inc.",1517.0,DH Radiology Remodel - CT1&2,Rodney Terra,2022-07-20,2022-07-20,15688.69,15688.689999999999,1.8189894035458565e-12,9.094947017729282e-13,1.8189894035458565e-12,1268,90+,1568.87
221444,"Central Valley Casework, Inc.",1517.0,DH Radiology Remodel - CT1&2,Rodney Terra,2022-12-15,2022-12-15,15688.69,15688.689999999999,1.8189894035458565e-12,9.094947017729282e-13,1.8189894035458565e-12,1120,90+,1568.87
2215694,CoPower One,,,,2022-12-08,2022-12-08,2172.5,8690.0,-6517.5,0.0,0.0,1127,90+,0.0
221581,"Central Valley Casework, Inc.",3306.0,SHC ERCP Rms 4 & 5 Upgrade,Kathy Roth,2022-03-18,2022-03-18,3073.62,3073.6200000000003,-4.547473508864641e-13,0.0,0.0,1392,90+,307.36
221582,"Central Valley Casework, Inc.",3306.0,SHC ERCP Rms 4 & 5 Upgrade,Kathy Roth,2022-04-20,2022-04-20,6147.24,6147.240000000001,-9.094947017729282e-13,0.0,0.0,1359,90+,614.72
221584,"Central Valley Casework, Inc.",3306.0,SHC ERCP Rms 4 & 5 Upgrade,Kathy Roth,2022-09-20,2022-09-20,1441.41,1441.4099999999999,2.2737367544323206e-13,1.1368683772161603e-13,2.2737367544323206e-13,1206,90+,144.14
221651,"Central Valley Casework, Inc.",2997.0,ECH LG Cath Lab Equip. Replcmn,Doris Quai Hoi,2022-03-18,2022-03-18,1701.3,1701.3000000000002,-2.2737367544323206e-13,0.0,0.0,1392,90+,170.13
222021,"Central Valley Casework, Inc.",3544.0,LPCH MD Lounge,Kathy Roth,2022-07-20,2022-07-20,3517.4,3517.3999999999996,4.547473508864641e-13,2.2737367544323206e-13,4.547473508864641e-13,1268,90+,351.74
222022,"Central Valley Casework, Inc.",3544.0,LPCH MD Lounge,Kathy Roth,2022-10-20,2022-10-20,10552.2,10552.199999999999,1.8189894035458565e-12,2.5011104298755527e-12,1.8189894035458565e-12,1176,90+,1055.22
222024,"Central Valley Casework, Inc.",3544.0,LPCH MD Lounge,Kathy Roth,2022-12-16,2022-12-16,5276.1,5276.099999999999,9.094947017729282e-13,1.2505552149377763e-12,9.094947017729282e-13,1119,90+,527.61
2221965,CoPower One,,,,2023-01-09,2023-01-09,2382.5,9530.0,-7147.5,0.0,0.0,1095,90+,0.0
222634263-00,"United Rentals, Inc.",3813.0,SCU Parking Structure Infrastr,Doris Quai Hoi,2023-08-19,2023-08-19,689.65,1379.3,-689.65,0.0,0.0,873,90+,0.0
2227701,Travelers,,,,2020-07-10,2020-07-10,6901.83,13803.66,-6901.83,0.0,0.0,2008,90+,0.0
2228197,CoPower One,,,,2023-02-08,2023-02-08,2427.5,9710.0,-7282.5,0.0,0.0,1065,90+,0.0
222913234-00,"United Rentals, Inc.",3681.0,SCU Electrical Enclosure Const,Doris Quai Hoi,2023-09-23,2023-09-26,815.34,1508.38,-693.0400000000001,0.0,0.0,835,90+,0.0
2234328,CoPower One,,,,2023-03-08,2023-03-08,2382.5,9530.0,-7147.5,0.0,0.0,1037,90+,0.0
223662,MISCELLANEOUS VENDOR,,,,2025-12-17,2025-12-17,988.5,0.0,988.5,0.0,988.5,22,0-30,0.0
22396,JBC Quality Painting,1714.0,SCU Alameda Hall Civil Bld Out,Rodney Terra,2018-10-25,2018-10-25,42439.1,42439.100000000006,-7.275957614183426e-12,0.0,0.0,2632,90+,4243.91
2240&2603,Coast Building Products,4856.0,2025 Warranty Costs,Rodney Terra,2025-12-09,2025-12-09,0.0,-10120.34,10120.34,0.0,10120.34,30,0-30,0.0
2240466,CoPower One,,,,2023-04-10,2023-04-10,2968.5,11874.0,-8905.5,0.0,0.0,1004,90+,0.0
224106561-00,"United Rentals, Inc.",3685.0,LPCH 730 Welch EV Chargers,Kathy Roth,2023-09-01,2023-09-01,229.66,493.53999999999996,-263.88,0.0,0.0,860,90+,0.0
2243769,Travelers,,,,2020-07-24,2020-07-24,6087.72,12175.439999999999,-6087.719999999998,0.0,0.0,1994,90+,0.0
224629811-00,"United Rentals, Inc.",3685.0,LPCH 730 Welch EV Chargers,Kathy Roth,2023-09-20,2023-09-20,801.84,2754.44,-1952.6,0.0,0.0,841,90+,0.0
2246591,CoPower One,,,,2023-05-08,2023-05-08,2585.5,10342.0,-7756.5,0.0,0.0,976,90+,0.0
22504,Prime Electric,4052.0,SH 2581 Sam ENT Relocation,Jennifer Angelo,2025-10-28,2025-11-19,26876.0,24188.4,2687.5999999999985,2687.6,2687.5999999999985,50,31-60,2687.6
22522,Prime Electric,3468.0,SH 4050 Dublin-Generator,Jennifer Angelo,2025-10-30,2025-11-19,10940.0,9846.0,1094.0,1094.0,1094.0,50,31-60,1094.0
2252701,CoPower One,,,,2023-06-08,2023-06-08,2923.0,11692.0,-8769.0,0.0,0.0,945,90+,0.0
22551,"Bay Print Solutions, Inc.",,,,2021-05-26,2021-05-26,319.45,638.9,-319.45,0.0,0.0,1688,90+,0.0
2258813,CoPower One,,,,2023-07-10,2023-07-10,2758.0,11032.0,-8274.0,0.0,0.0,913,90+,0.0
2258898,Granite Rock Company,4808.0,DH Gen 3 Replacement,Pedro Becerra,2025-11-08,2025-11-08,808.25,1616.5,-808.25,0.0,0.0,61,61-90,0.0
2259854,Travelers,,,,2020-08-07,2020-08-07,6085.94,12171.88,-6085.94,0.0,0.0,1980,90+,0.0
2264896,CoPower One,,,,2023-08-08,2023-08-08,2758.0,11032.0,-8274.0,0.0,0.0,884,90+,0.0
226900521-00,"United Rentals, Inc.",3113.0,IHC 1118 Meridian Site/Infrast,Daniel Acosta,2023-11-30,2023-11-30,895.53,3704.71,-2809.1800000000003,0.0,0.0,770,90+,0.0
2270991,CoPower One,,,,2023-09-08,2023-09-08,2758.0,11032.0,-8274.0,0.0,0.0,853,90+,0.0
22755,Prime Electric,4164.0,SH 795 Locker Rms Convert Exam,Jennifer Angelo,2025-11-26,2025-11-26,6203.0,0.0,6203.0,620.3,6203.0,43,31-60,620.3
2276211,Travelers,,,,2020-08-21,2020-08-21,6195.27,12390.54,-6195.27,0.0,0.0,1966,90+,0.0
2277048,CoPower One,,,,2023-10-10,2023-10-10,2713.0,10852.0,-8139.0,0.0,0.0,821,90+,0.0
2283098,CoPower One,,,,2023-11-08,2023-11-08,2878.0,11512.0,-8634.0,0.0,0.0,792,90+,0.0
2289151,CoPower One,,,,2023-12-08,2023-12-31,3020.5,12082.0,-9061.5,0.0,0.0,739,90+,0.0
2294244,Travelers,,,,2020-09-04,2020-09-04,6068.15,12136.3,-6068.15,0.0,0.0,1952,90+,0.0
2295175,CoPower One,,,,2024-01-08,2024-01-31,2840.5,11362.0,-8521.5,0.0,0.0,708,90+,0.0
22989,Prime Electric,3725.0,SH Fremont MRI & CT Replacem,Jennifer Angelo,2025-12-19,2025-12-19,44536.0,0.0,44536.0,0.0,44536.0,20,0-30,0.0
23-024-7,"Expert Drywall Systems, Inc.",3995.0,SVMH CT Scanner & Nuc Med Equi,Pedro Becerra,2024-08-31,2024-08-31,54025.49,54025.490000000005,-7.275957614183426e-12,0.0,0.0,495,90+,5402.55
23-077-1,"Expert Drywall Systems, Inc.",3687.0,LPCH 725 Welch EV Chargers,Kathy Roth,2024-11-30,2024-11-30,1748.75,1573.87,174.8800000000001,174.88,174.8800000000001,404,90+,174.88
23-077-2,"Expert Drywall Systems, Inc.",3687.0,LPCH 725 Welch EV Chargers,Kathy Roth,2025-10-31,2025-10-31,5246.25,4721.62,524.6300000000001,524.63,524.6300000000001,69,61-90,524.63
23-103-1,"Expert Drywall Systems, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2024-05-31,2024-05-31,51776.25,46598.62,5177.629999999997,5177.63,5177.629999999997,587,90+,5177.63
23-103-10,"Expert Drywall Systems, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-04-30,2025-04-30,73093.0,65783.7,7309.300000000003,7309.3,7309.300000000003,253,90+,7309.3
23-103-11,"Expert Drywall Systems, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-05-31,2025-05-31,97226.0,87503.4,9722.600000000006,9722.6,9722.600000000006,222,90+,9722.6
23-103-12,"Expert Drywall Systems, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-09-30,2025-09-30,252862.0,227575.8,25286.20000000001,25286.2,25286.20000000001,100,90+,25286.2
23-103-13,"Expert Drywall Systems, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-11-30,2025-11-30,36617.0,0.0,36617.0,3661.7,36617.0,39,31-60,3661.7
23-103-2,"Expert Drywall Systems, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2024-06-30,2024-06-30,19992.5,17993.25,1999.25,1999.25,1999.25,557,90+,1999.25
23-103-3,"Expert Drywall Systems, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2024-08-31,2024-08-31,9996.25,8996.62,999.6299999999992,999.63,999.6299999999992,495,90+,999.63
23-103-4,"Expert Drywall Systems, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2024-09-30,2024-09-30,59977.5,53979.75,5997.75,5997.75,5997.75,465,90+,5997.75
23-103-5,"Expert Drywall Systems, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2024-10-31,2024-10-31,59977.5,53979.75,5997.75,5997.75,5997.75,434,90+,5997.75
23-103-6,"Expert Drywall Systems, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2024-11-30,2024-11-30,54426.0,48983.4,5442.5999999999985,5442.6,5442.5999999999985,404,90+,5442.6
23-103-7,"Expert Drywall Systems, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2024-12-31,2024-12-31,17499.5,15749.55,1749.9500000000007,1749.95,1749.9500000000007,373,90+,1749.95
23-103-8,"Expert Drywall Systems, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-01-31,2025-01-31,88711.5,79840.35,8871.149999999994,8871.15,8871.149999999994,342,90+,8871.15
23-103-9,"Expert Drywall Systems, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-03-31,2025-03-31,223199.0,200879.1,22319.899999999994,22319.9,22319.899999999994,283,90+,22319.9
2301220,CoPower One,,,,2024-02-08,2024-02-08,2840.5,11362.0,-8521.5,0.0,0.0,700,90+,0.0
23019-6,O.C. McDonald Company Inc.,2135.0,LPCH Elevator Modernization,Kathy Roth,2024-05-01,2024-05-01,13286.8,13286.800000000001,-1.8189894035458565e-12,0.0,0.0,617,90+,1328.68
2307137,CoPower One,,,,2024-03-08,2024-03-08,2593.0,10372.0,-7779.0,0.0,0.0,671,90+,0.0
231032,"Central Valley Casework, Inc.",2729.0,PAMF 795 El Camino 3 Flr X-ray,Josh Angelo,2022-11-16,2022-11-16,3104.32,3104.3199999999997,4.547473508864641e-13,6.252776074688882e-13,4.547473508864641e-13,1149,90+,310.43
231033,"Central Valley Casework, Inc.",2729.0,PAMF 795 El Camino 3 Flr X-ray,Josh Angelo,2022-12-16,2023-01-01,2660.85,2660.8500000000004,-4.547473508864641e-13,0.0,0.0,1103,90+,266.09
23104,"Bay Print Solutions, Inc.",,,,2021-06-23,2021-06-23,272.61,545.22,-272.61,0.0,0.0,1660,90+,0.0
231042,"Central Valley Casework, Inc.",3682.0,PAMF Liberty Fertility Clinic,Josh Angelo,2023-02-17,2023-02-17,7658.9,7658.900000000001,-9.094947017729282e-13,0.0,0.0,1056,90+,765.89
2313045,CoPower One,,,,2024-04-08,2024-04-08,2871.0,11484.0,-8613.0,0.0,0.0,640,90+,0.0
231332,"Central Valley Casework, Inc.",3750.0,LPCH West Leak Room 3614,Kathy Roth,2023-02-17,2023-02-17,760.45,760.4499999999999,1.1368683772161603e-13,1.5631940186722204e-13,1.1368683772161603e-13,1056,90+,76.05
231333,"Central Valley Casework, Inc.",3750.0,LPCH West Leak Room 3614,Kathy Roth,2023-04-19,2023-04-19,1520.89,1520.8899999999999,2.2737367544323206e-13,3.126388037344441e-13,2.2737367544323206e-13,995,90+,152.09
2318963,CoPower One,,,,2024-05-08,2024-05-08,2927.0,11708.0,-8781.0,0.0,0.0,610,90+,0.0
231951,"Central Valley Casework, Inc.",3714.0,LPCH 770 Welch Lobby card read,Kathy Roth,2023-05-18,2023-05-18,1228.85,1228.8500000000001,-2.2737367544323206e-13,0.0,0.0,966,90+,122.89
2320173,Bridge Bank,,,,2019-09-09,2019-09-09,133.07,266.14,-133.07,0.0,0.0,2313,90+,0.0
232101c,"Central Valley Casework, Inc.",3362.0,SLRH Pharmacy Upgrades,Kathy Roth,2024-10-17,2024-10-17,4630.2,4630.200000000001,-9.094947017729282e-13,0.0,0.0,448,90+,463.02
232131,"Central Valley Casework, Inc.",3505.0,MMH ED & Radiology Remodel,Rodney Terra,2023-08-17,2023-08-17,16813.48,15132.13,1681.3500000000004,1681.35,1681.3500000000004,875,90+,1681.35
232132,"Central Valley Casework, Inc.",3505.0,MMH ED & Radiology Remodel,Rodney Terra,2023-12-19,2023-12-19,42033.71,37830.34,4203.370000000003,4203.37,4203.370000000003,751,90+,4203.37
232133,"Central Valley Casework, Inc.",3505.0,MMH ED & Radiology Remodel,Rodney Terra,2024-03-20,2024-03-20,2376.5,2138.85,237.6500000000001,237.65,237.6500000000001,659,90+,237.65
232134,"Central Valley Casework, Inc.",3505.0,MMH ED & Radiology Remodel,Rodney Terra,2024-04-19,2024-04-19,39809.01,35828.11,3980.9000000000015,3980.9,3980.9000000000015,629,90+,3980.9
232136,"Central Valley Casework, Inc.",3505.0,MMH ED & Radiology Remodel,Rodney Terra,2024-12-19,2024-12-19,13930.2,12537.18,1393.0200000000004,1393.02,1393.0200000000004,385,90+,1393.02
232137,"Central Valley Casework, Inc.",3505.0,MMH ED & Radiology Remodel,Rodney Terra,2025-04-18,2025-04-18,8406.74,7566.07,840.6700000000001,840.67,840.6700000000001,265,90+,840.67
232138,"Central Valley Casework, Inc.",3505.0,MMH ED & Radiology Remodel,Rodney Terra,2025-05-20,2025-05-20,7607.0,6846.3,760.6999999999998,760.7,760.6999999999998,233,90+,760.7
232323,"Central Valley Casework, Inc.",3764.0,PAMF 795 Nuke Med Hot Lab,Justin KleinSmid,2023-11-18,2023-11-18,6741.56,6741.5599999999995,9.094947017729282e-13,1.0231815394945443e-12,9.094947017729282e-13,782,90+,674.16
232325,"Central Valley Casework, Inc.",3764.0,PAMF 795 Nuke Med Hot Lab,Justin KleinSmid,2024-04-19,2024-04-19,6741.56,6741.5599999999995,9.094947017729282e-13,1.0231815394945443e-12,9.094947017729282e-13,629,90+,674.16
2324799,CoPower One,,,,2024-06-10,2024-06-10,3220.0,12880.0,-9660.0,0.0,0.0,577,90+,0.0
2327649,Travelers,,,,2020-10-02,2020-10-02,6183.61,12367.220000000001,-6183.6100000000015,0.0,0.0,1924,90+,0.0
233009745,Cabela's CLUB Visa,1.0,CA Overhead / Office Admin,G&A,2015-12-12,2015-12-12,274.79,549.58,-274.79,0.0,0.0,3680,90+,0.0
2330606,CoPower One,,,,2024-07-08,2024-07-08,3175.0,12700.0,-9525.0,0.0,0.0,549,90+,0.0
2331,"Del Monte Electric Co., Inc.",2135.0,LPCH Elevator Modernization,Kathy Roth,2023-02-16,2023-02-16,36544.7,36544.700000000004,-7.275957614183426e-12,0.0,0.0,1057,90+,3654.47
233151298-00,"United Rentals, Inc.",2135.0,LPCH Elevator Modernization,Kathy Roth,2024-05-14,2024-05-14,1234.65,6173.25,-4938.6,0.0,0.0,604,90+,0.0
233568-APR,ClassicPlan Premium Financing,,,,2015-04-01,2015-04-01,3769.63,7539.26,-3769.63,0.0,0.0,3935,90+,0.0
2336441,CoPower One,,,,2024-08-08,2024-08-08,3175.0,12700.0,-9525.0,0.0,0.0,518,90+,0.0
2342240,CoPower One,,,,2024-09-09,2024-09-09,3175.0,12700.0,-9525.0,0.0,0.0,486,90+,0.0
2348027,CoPower One,,,,2024-10-08,2024-10-08,3084.0,12336.0,-9252.0,0.0,0.0,457,90+,0.0
2349262,Travelers,,,,2020-10-16,2020-10-16,7769.93,15539.859999999999,-7769.9299999999985,0.0,0.0,1910,90+,0.0
235183384-00,"United Rentals, Inc.",2135.0,LPCH Elevator Modernization,Kathy Roth,2024-07-05,2024-07-05,1253.04,5012.16,-3759.12,0.0,0.0,552,90+,0.0
2353753,CoPower One,,,,2024-11-08,2024-11-30,3231.0,12924.0,-9693.0,0.0,0.0,404,90+,0.0
2359470,CoPower One,,,,2024-12-09,2024-12-09,3366.0,13464.0,-10098.0,0.0,0.0,395,90+,0.0
2361284,Travelers,,,,2020-10-30,2020-10-30,7164.93,14329.86,-7164.93,0.0,0.0,1896,90+,0.0
2365223,CoPower One,,,,2025-01-08,2025-01-08,3265.0,13060.0,-9795.0,0.0,0.0,365,90+,0.0
2370919,CoPower One,,,,2025-02-10,2025-02-10,3430.0,13720.0,-10290.0,0.0,0.0,332,90+,0.0
2376551,CoPower One,,,,2025-03-10,2025-03-10,3392.5,13570.0,-10177.5,0.0,0.0,304,90+,0.0
2378128,Travelers,,,,2020-11-13,2020-11-13,6631.26,13262.52,-6631.26,0.0,0.0,1882,90+,0.0
23799,"Bay Print Solutions, Inc.",,,,2021-07-26,2021-07-26,491.55,983.1,-491.55,0.0,0.0,1627,90+,0.0
2382166,CoPower One,,,,2025-04-08,2025-04-08,3415.5,13662.0,-10246.5,0.0,0.0,275,90+,0.0
23858584cred,Uline,,,,2024-08-02,2024-08-02,0.0,-381.94,381.94,0.0,381.94,524,90+,0.0
2387.5,"Cosco Fire Protection, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-04-10,2025-04-30,598.5,538.65,59.85000000000002,59.85,59.85000000000002,253,90+,59.85
2387.6,"Cosco Fire Protection, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-06-17,2025-06-17,5054.0,4548.6,505.39999999999964,505.4,505.39999999999964,205,90+,505.4
2387.7,"Cosco Fire Protection, Inc.",4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-07-08,2025-07-08,69845.5,62860.95,6984.550000000003,6984.55,6984.550000000003,184,90+,6984.55
2387784,CoPower One,,,,2025-05-08,2025-05-08,3449.5,13798.0,-10348.5,0.0,0.0,245,90+,0.0
2389040,Amazon.com,4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-12-18,2025-12-18,26.08,0.0,26.08,0.0,26.08,21,0-30,0.0
238982229-00,"United Rentals, Inc.",4157.0,Dignity Sequoia CT Install,Rodney Terra,2024-10-03,2024-10-03,2084.91,3637.24,-1552.33,0.0,0.0,462,90+,0.0
2393340,CoPower One,,,,2025-06-09,2025-06-09,3505.5,24538.5,-21033.0,0.0,0.0,213,90+,0.0
2395749,Travelers,,,,2020-11-24,2020-11-24,7824.38,15648.76,-7824.38,0.0,0.0,1871,90+,0.0
23970A,Acoustic Specialties,1130.0,Auxiliary Conference Room,Rodney Terra,2016-01-04,2016-01-04,305.23,305.22999999999996,5.684341886080802e-14,7.460698725481052e-14,5.684341886080802e-14,3657,90+,30.52
2398884,CoPower One,,,,2025-07-08,2025-07-08,3881.0,27167.0,-23286.0,0.0,0.0,184,90+,0.0
24-023-1,"Expert Drywall Systems, Inc.",4418.0,GSH MBU Suites Project,Doris Quai Hoi,2024-09-30,2024-09-30,25090.8,25090.800000000003,-3.637978807091713e-12,0.0,0.0,465,90+,2509.08
24-023-2,"Expert Drywall Systems, Inc.",4418.0,GSH MBU Suites Project,Doris Quai Hoi,2025-10-31,2025-10-31,0.2,0.19999999999999998,2.7755575615628914e-17,3.8163916471489756e-17,2.7755575615628914e-17,69,61-90,0.02
24-065-2,"Expert Drywall Systems, Inc.",4563.0,SVMH 212 San Jose 2nd Flr Ligh,Josh Angelo,2025-03-31,2025-03-31,15380.4,15380.400000000001,-1.8189894035458565e-12,0.0,0.0,283,90+,1538.04
24-088-1,"Expert Drywall Systems, Inc.",4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2025-08-18,2025-08-18,11161.8,10045.62,1116.1799999999985,1116.1799999999982,1116.1799999999985,143,90+,1116.18
24-088-2,"Expert Drywall Systems, Inc.",4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2025-09-30,2025-09-30,6078.2,5470.38,607.8199999999997,607.82,607.8199999999997,100,90+,607.82
24-088-3,"Expert Drywall Systems, Inc.",4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2025-10-31,2025-10-31,26696.3,24026.67,2669.630000000001,2669.63,2669.630000000001,69,61-90,2669.63
24-09-020-01,Integrated Communication Syst,4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2024-12-16,2024-12-16,3000.0,2700.0,300.0,300.0,300.0,388,90+,300.0
24-09-020-02,Integrated Communication Syst,4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2025-05-07,2025-05-07,2939.2,2645.28,293.9199999999996,293.91999999999956,293.9199999999996,246,90+,293.92
24-09-020-03,Integrated Communication Syst,4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2025-10-15,2025-10-15,4454.4,4008.96,445.4399999999996,445.43999999999954,445.4399999999996,85,61-90,445.44
24-09-020-04,Integrated Communication Syst,4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2025-11-19,2025-11-19,3797.0,0.0,3797.0,379.7,3797.0,50,31-60,379.7
24-1065-1,"Expert Drywall Systems, Inc.",4563.0,SVMH 212 San Jose 2nd Flr Ligh,Josh Angelo,2025-02-28,2025-02-28,28563.6,28563.600000000002,-3.637978807091713e-12,0.0,0.0,314,90+,2856.36
24-111-3,"Expert Drywall Systems, Inc.",4352.0,PAMF 26 Rancho WIC/Ophthalmolo,Doris Quai Hoi,2025-06-30,2025-06-30,4949.35,4949.349999999999,9.094947017729282e-13,1.3073986337985843e-12,9.094947017729282e-13,192,90+,494.94
24-149-1,"Expert Drywall Systems, Inc.",3725.0,SH Fremont MRI & CT Replacem,Jennifer Angelo,2025-05-31,2025-05-31,19354.35,17418.91,1935.4399999999987,1935.44,1935.4399999999987,222,90+,1935.44
24-149-2,"Expert Drywall Systems, Inc.",3725.0,SH Fremont MRI & CT Replacem,Jennifer Angelo,2025-08-18,2025-08-18,64514.5,58063.05,6451.449999999997,6451.45,6451.449999999997,143,90+,6451.45
24-149-3,"Expert Drywall Systems, Inc.",3725.0,SH Fremont MRI & CT Replacem,Jennifer Angelo,2025-09-30,2025-09-30,24870.05,22383.04,2487.0099999999984,2487.01,2487.0099999999984,100,90+,2487.01
24-149-5,"Expert Drywall Systems, Inc.",3725.0,SH Fremont MRI & CT Replacem,Jennifer Angelo,2025-11-30,2025-11-30,25734.25,23160.82,2573.4300000000003,2573.43,2573.4300000000003,39,31-60,2573.43
240057887,Cal Coast Telecom,4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-03-31,2025-03-31,327828.71,295045.84,32782.869999999995,32782.87,32782.869999999995,283,90+,32782.87
2400581,Cal Coast Telecom,4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2024-05-16,2024-05-16,50968.6,45871.74,5096.860000000001,5096.86,5096.860000000001,602,90+,5096.86
24005810,Cal Coast Telecom,4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-05-31,2025-05-31,208500.0,187650.0,20850.0,20850.0,20850.0,222,90+,20850.0
24005811,Cal Coast Telecom,4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-06-30,2025-06-30,184447.0,166002.3,18444.70000000001,18444.7,18444.70000000001,192,90+,18444.7
24005812,Cal Coast Telecom,4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-07-31,2025-07-31,232509.3,209258.37,23250.929999999993,23250.93,23250.929999999993,161,90+,23250.93
24005813,Cal Coast Telecom,4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-08-31,2025-08-31,174964.5,157468.05,17496.45000000001,17496.45,17496.45000000001,130,90+,17496.45
24005814,Cal Coast Telecom,4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-09-30,2025-09-30,58491.7,52642.53,5849.169999999998,5849.17,5849.169999999998,100,90+,5849.17
2400582,Cal Coast Telecom,4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2024-06-17,2024-06-17,25709.4,23138.46,2570.9400000000023,2570.94,2570.9400000000023,570,90+,2570.94
2400583,Cal Coast Telecom,4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2024-06-30,2024-06-30,587677.95,528910.15,58767.79999999993,58767.79999999989,58767.79999999993,557,90+,58767.8
2400584,Cal Coast Telecom,4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2024-10-16,2024-10-16,112346.5,101111.85,11234.649999999994,11234.65,11234.649999999994,449,90+,11234.65
2400585,Cal Coast Telecom,4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2024-11-15,2024-11-15,84618.75,76156.87,8461.880000000005,8461.88,8461.880000000005,419,90+,8461.88
2400586,Cal Coast Telecom,4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-01-06,2025-01-06,82060.35,73854.31,8206.040000000008,8206.04,8206.040000000008,367,90+,8206.04
2400587,Cal Coast Telecom,4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-02-28,2025-02-28,97418.25,87676.42,9741.830000000002,9741.83,9741.830000000002,314,90+,9741.83
2400589,Cal Coast Telecom,4107.0,SJMC IT Infrastructure Refresh,Daniel Acosta,2025-04-30,2025-04-30,157073.39,141366.05,15707.340000000026,15707.34,15707.340000000026,253,90+,15707.34
24014.1,O.C. McDonald Company Inc.,3655.0,LPCH West Fire Pump Replacemen,Kathy Roth,2025-02-01,2025-02-01,12955.0,11659.5,1295.5,1295.5,1295.5,341,90+,1295.5
240146.1,"Walschon Fire Protection, Inc.",4850.0,LPCH Bike Cage 725,Kathy Roth,2025-11-20,2025-11-20,6143.0,5528.7,614.3000000000002,614.3,614.3000000000002,49,31-60,614.3
